emprestimo_id,livro_id,cliente_id,data_emprestimo,data_devolucao,status
1868,182,72,2020-09-28,,ativo
1869,44,15,2021-09-19,2021-09-26,atrasado
1870,41,130,2021-09-14,2021-09-30,atrasado
1871,189,236,2023-01-31,2023-02-28,finalizado
1872,39,28,2023-02-21,2023-03-08,atrasado
1873,169,188,2022-01-27,2022-02-11,finalizado
1874,10,52,2020-07-04,2020-07-24,finalizado
1875,117,124,2022-12-27,,ativo
1876,3,119,2023-09-08,,ativo
1877,11,148,2023-03-15,2023-04-10,atrasado
1878,9,236,2022-03-11,,ativo
1879,30,288,2023-09-16,,ativo
1880,140,9,2020-04-12,,ativo
1881,12,170,2020-07-22,2020-08-11,finalizado
1882,190,74,2020-12-30,2021-01-03,atrasado
1883,139,17,2021-02-28,2021-03-28,finalizado
1884,110,25,2023-06-26,2023-07-02,finalizado
1885,79,246,2021-06-18,2021-06-23,finalizado
1886,34,86,2021-11-01,2021-11-30,atrasado
1887,128,271,2020-10-25,2020-11-21,atrasado
1888,59,146,2022-11-02,2022-11-13,atrasado
1889,18,281,2020-10-08,2020-10-10,atrasado
1890,96,236,2020-07-25,,ativo
1891,160,112,2022-01-31,2022-02-21,finalizado
1892,187,254,2020-08-20,2020-09-03,atrasado
1893,79,80,2021-12-17,2021-12-20,finalizado
1894,123,71,2022-11-19,2022-11-24,atrasado
1895,16,96,2020-07-21,2020-08-10,finalizado
1896,46,37,2023-11-29,2023-12-16,finalizado
1897,37,40,2022-09-14,,ativo
1898,66,169,2022-12-15,2023-01-06,atrasado
1899,87,296,2021-08-25,2021-09-22,atrasado
1900,160,100,2022-06-06,,ativo
1901,189,212,2020-10-28,,ativo
1902,7,286,2021-07-06,2021-08-04,atrasado
1903,130,34,2022-10-22,,ativo
1904,59,9,2021-09-28,2021-10-05,finalizado
1905,151,266,2021-09-30,2021-10-22,atrasado
1906,78,37,2023-05-25,2023-06-17,finalizado
1907,187,119,2021-11-03,2021-11-05,finalizado
1908,111,46,2021-01-31,2021-02-18,finalizado
1909,95,97,2022-12-08,2022-12-26,atrasado
1910,190,280,2023-10-21,,ativo
1911,103,67,2022-08-21,2022-09-18,atrasado
1912,77,212,2022-10-24,,ativo
1913,39,117,2020-06-25,2020-07-07,finalizado
1914,87,101,2023-09-11,,ativo
1915,41,248,2022-01-30,2022-02-23,finalizado
1916,174,115,2022-08-16,,ativo
1917,185,176,2020-01-10,,ativo
1918,78,91,2021-12-17,,ativo
1919,50,219,2022-07-12,2022-07-29,atrasado
1920,9,203,2023-02-15,2023-03-15,finalizado
1921,200,84,2022-10-07,2022-10-26,atrasado
1922,180,115,2022-10-09,2022-10-17,finalizado
1923,110,260,2020-11-07,,ativo
1924,29,243,2023-05-14,,ativo
1925,58,123,2023-01-22,,ativo
1926,196,122,2023-05-08,2023-05-10,atrasado
1927,104,237,2023-05-07,2023-05-31,finalizado
1928,90,69,2020-03-23,2020-03-24,atrasado
1929,6,202,2021-09-15,2021-09-23,atrasado
1930,77,54,2022-11-26,2022-12-12,finalizado
1931,135,136,2021-08-21,2021-09-02,finalizado
1932,33,192,2023-07-19,2023-08-02,finalizado
1933,139,72,2020-06-29,2020-07-02,finalizado
1934,6,296,2023-08-16,2023-08-25,atrasado
1935,4,202,2021-07-30,2021-08-17,finalizado
1936,121,191,2022-09-04,2022-09-23,finalizado
1937,86,181,2020-08-26,,ativo
1938,36,261,2023-09-23,2023-10-08,finalizado
1939,127,300,2023-09-11,2023-10-03,atrasado
1940,24,273,2023-04-08,2023-04-22,atrasado
1941,106,163,2021-12-14,2022-01-04,finalizado
1942,155,125,2020-09-21,2020-09-24,finalizado
1943,15,262,2021-12-18,,ativo
1944,95,216,2020-10-03,2020-10-05,atrasado
1945,86,276,2022-05-13,,ativo
1946,165,263,2021-10-07,,ativo
1947,137,116,2020-04-25,2020-04-26,atrasado
1948,81,22,2020-08-06,2020-08-10,atrasado
1949,95,123,2020-02-27,2020-02-28,atrasado
1950,67,131,2023-01-22,2023-02-13,atrasado
1951,90,169,2020-12-13,2021-01-06,atrasado
1952,46,155,2020-02-09,,ativo
1953,81,15,2020-08-24,,ativo
1954,92,29,2021-03-03,2021-03-06,finalizado
1955,173,209,2022-01-26,2022-02-08,atrasado
1956,110,218,2023-11-16,2023-11-18,atrasado
1957,187,182,2022-04-16,2022-04-27,atrasado
1958,190,168,2022-07-24,2022-08-12,finalizado
1959,71,23,2021-02-16,2021-02-25,finalizado
1960,11,75,2020-04-02,2020-04-12,finalizado
1961,62,17,2023-01-18,2023-01-21,finalizado
1962,134,187,2022-02-26,,ativo
1963,98,225,2022-11-06,2022-11-18,atrasado
1964,108,48,2022-06-30,,ativo
1965,56,84,2023-09-04,2023-09-06,finalizado
1966,174,284,2020-06-06,,ativo
1967,6,257,2021-10-16,2021-11-07,finalizado
1968,155,171,2020-05-17,,ativo
1969,38,191,2022-04-23,2022-05-10,atrasado
1970,96,18,2022-08-19,2022-08-31,finalizado
1971,135,62,2020-06-04,2020-06-18,atrasado
1972,6,233,2023-05-03,2023-05-23,atrasado
1973,121,117,2020-03-30,2020-04-16,atrasado
1974,64,171,2023-07-11,2023-07-31,finalizado
1975,57,101,2022-04-28,2022-05-09,atrasado
1976,41,112,2022-04-06,2022-04-09,atrasado
1977,78,153,2022-04-24,2022-05-07,finalizado
1978,149,110,2023-01-05,,ativo
1979,38,227,2023-11-03,2023-11-23,atrasado
1980,38,126,2020-05-31,2020-06-08,finalizado
1981,90,171,2021-11-28,,ativo
1982,97,41,2022-07-23,2022-08-03,finalizado
1983,200,121,2021-07-14,2021-07-18,atrasado
1984,153,176,2021-06-07,2021-06-25,finalizado
1985,25,82,2021-08-03,2021-08-26,atrasado
1986,196,9,2022-09-27,2022-10-23,finalizado
1987,141,280,2021-03-12,2021-04-01,finalizado
1988,30,194,2022-10-15,2022-10-25,finalizado
1989,156,298,2020-03-11,,ativo
1990,100,104,2022-08-05,,ativo
1991,70,295,2022-02-22,2022-03-23,atrasado
1992,106,112,2022-10-20,,ativo
1993,38,67,2023-07-20,2023-08-04,finalizado
1994,93,166,2022-07-18,2022-08-07,atrasado
1995,188,139,2022-12-20,2023-01-15,atrasado
1996,60,129,2021-06-05,,ativo
1997,73,252,2023-10-12,2023-11-10,finalizado
1998,160,81,2021-08-19,2021-09-12,finalizado
1999,142,77,2022-03-15,2022-04-10,finalizado
2000,31,105,2022-10-16,,ativo
2001,162,245,2020-11-28,,ativo
2002,99,138,2021-11-02,2021-11-27,finalizado
2003,191,224,2023-07-21,2023-07-25,finalizado
2004,4,288,2023-06-11,2023-06-12,finalizado
2005,128,249,2020-11-26,2020-12-07,finalizado
2006,20,133,2021-10-19,2021-11-13,atrasado
2007,57,133,2020-01-12,2020-01-18,atrasado
2008,153,60,2023-12-27,2024-01-04,finalizado
2009,137,131,2021-05-21,2021-06-01,finalizado
2010,22,100,2023-08-29,2023-09-17,finalizado
2011,119,9,2021-12-15,2022-01-08,atrasado
2012,27,215,2021-08-28,2021-09-20,finalizado
2013,50,261,2021-04-10,2021-05-09,finalizado
2014,143,110,2021-06-19,2021-07-11,finalizado
2015,157,101,2023-04-07,2023-04-29,atrasado
2016,153,202,2022-04-21,2022-04-30,atrasado
2017,7,197,2021-11-26,2021-12-02,finalizado
2018,7,274,2020-04-25,2020-05-10,atrasado
2019,2,61,2021-05-09,,ativo
2020,13,228,2021-03-18,,ativo
2021,63,175,2020-07-16,,ativo
2022,31,171,2020-03-09,2020-03-22,atrasado
2023,42,211,2021-05-23,,ativo
2024,93,250,2022-07-05,2022-07-31,atrasado
2025,145,174,2020-09-26,2020-10-11,finalizado
2026,117,262,2022-10-14,,ativo
2027,24,27,2020-05-29,2020-06-23,atrasado
2028,12,293,2022-04-05,2022-04-11,finalizado
2029,150,164,2020-01-27,2020-02-12,finalizado
2030,126,92,2020-07-25,2020-08-13,finalizado
2031,174,160,2023-09-03,2023-10-03,atrasado
2032,101,282,2023-04-13,,ativo
2033,70,128,2020-07-03,,ativo
2034,73,39,2021-09-21,2021-10-10,atrasado
2035,85,195,2021-06-23,2021-06-29,finalizado
2036,193,283,2020-11-02,,ativo
2037,133,181,2022-06-17,2022-07-07,finalizado
2038,73,193,2021-07-05,,ativo
2039,34,167,2020-04-05,2020-04-10,finalizado
2040,76,5,2021-10-10,2021-10-24,atrasado
2041,117,138,2023-08-18,2023-08-27,atrasado
2042,3,239,2021-12-19,2021-12-27,atrasado
2043,107,300,2021-03-04,2021-03-28,finalizado
2044,184,297,2020-08-28,2020-09-02,atrasado
2045,119,281,2022-04-09,2022-04-21,finalizado
2046,181,217,2023-01-16,2023-02-11,atrasado
2047,89,32,2023-04-06,2023-04-26,finalizado
2048,27,81,2023-02-13,2023-03-12,finalizado
2049,26,198,2023-11-04,2023-11-11,atrasado
2050,54,124,2022-12-06,,ativo
2051,164,197,2020-12-03,2020-12-12,finalizado
2052,12,297,2022-09-30,2022-10-18,finalizado
2053,148,211,2020-10-11,2020-11-08,atrasado
2054,82,125,2022-01-27,2022-02-24,atrasado
2055,151,278,2021-12-18,2021-12-28,atrasado
2056,169,159,2022-04-04,2022-04-11,finalizado
2057,40,21,2021-03-04,2021-03-22,atrasado
2058,110,125,2023-08-22,,ativo
2059,4,167,2023-11-18,2023-12-06,atrasado
2060,29,257,2021-06-30,2021-07-19,atrasado
2061,134,138,2020-10-17,2020-11-01,atrasado
2062,30,8,2023-02-18,2023-02-25,finalizado
2063,52,73,2020-03-18,2020-04-05,finalizado
2064,168,95,2022-02-25,2022-03-20,atrasado
2065,56,269,2020-11-08,2020-11-18,atrasado
2066,49,225,2020-06-18,,ativo
2067,200,126,2022-06-24,2022-07-12,atrasado
2068,100,154,2023-06-23,2023-07-23,atrasado
2069,29,65,2021-12-16,,ativo
2070,62,32,2023-11-17,2023-12-13,atrasado
2071,26,150,2022-06-21,,ativo
2072,185,68,2022-06-06,2022-06-18,atrasado
2073,165,140,2021-02-21,,ativo
2074,128,65,2023-08-18,,ativo
2075,175,252,2021-07-06,2021-07-31,finalizado
2076,166,186,2020-12-06,2020-12-24,atrasado
2077,12,134,2020-04-30,,ativo
2078,145,26,2023-04-10,,ativo
2079,198,206,2022-01-09,2022-01-29,finalizado
2080,200,96,2020-07-24,2020-08-13,atrasado
2081,194,48,2023-12-17,2024-01-12,atrasado
2082,19,37,2021-06-07,2021-06-17,atrasado
2083,191,158,2023-07-06,2023-08-04,finalizado
2084,85,105,2020-04-03,2020-04-11,atrasado
2085,160,109,2023-09-27,,ativo
2086,99,80,2022-07-19,,ativo
2087,123,38,2023-12-17,,ativo
2088,72,249,2021-08-10,,ativo
2089,187,153,2022-06-16,,ativo
2090,184,160,2021-12-01,,ativo
2091,166,93,2022-12-23,2023-01-10,atrasado
2092,77,269,2023-08-29,,ativo
2093,137,197,2021-03-25,,ativo
2094,27,165,2021-10-23,,ativo
2095,122,254,2023-05-21,2023-05-30,atrasado
2096,178,116,2021-05-19,2021-06-16,atrasado
2097,62,159,2023-08-05,2023-08-13,atrasado
2098,137,120,2021-05-16,2021-05-27,atrasado
2099,8,49,2022-09-14,2022-09-23,finalizado
2100,75,225,2021-06-24,,ativo
2101,83,211,2021-08-01,2021-08-28,finalizado
2102,160,258,2021-08-21,2021-09-03,finalizado
2103,85,101,2022-04-07,,ativo
2104,49,105,2021-09-14,,ativo
2105,17,269,2022-04-05,2022-05-02,atrasado
2106,4,282,2020-10-12,,ativo
2107,120,97,2023-06-26,,ativo
2108,174,25,2022-02-20,2022-03-14,finalizado
2109,104,185,2023-07-23,2023-08-20,finalizado
2110,130,15,2023-07-30,2023-08-23,atrasado
2111,125,300,2023-01-22,2023-02-16,finalizado
2112,65,28,2022-01-02,,ativo
2113,183,109,2021-12-21,2022-01-17,finalizado
2114,14,125,2021-07-07,,ativo
2115,56,265,2023-10-29,2023-11-28,atrasado
2116,186,260,2023-07-17,2023-07-26,finalizado
2117,159,206,2023-11-23,2023-12-21,atrasado
2118,95,273,2022-09-17,,ativo
2119,66,230,2022-07-20,2022-08-18,finalizado
2120,126,228,2020-06-07,2020-06-08,finalizado
2121,182,160,2021-10-07,2021-10-18,atrasado
2122,40,294,2021-02-28,2021-03-13,atrasado
2123,45,74,2022-09-08,2022-09-16,atrasado
2124,28,187,2023-09-11,2023-09-14,finalizado
2125,2,283,2021-10-12,2021-10-17,finalizado
2126,40,129,2023-11-07,,ativo
2127,41,265,2023-10-24,2023-10-25,finalizado
2128,191,32,2020-05-22,2020-06-11,atrasado
2129,143,101,2022-09-10,2022-10-04,finalizado
2130,106,178,2020-01-15,,ativo
2131,111,230,2020-03-27,2020-04-23,finalizado
2132,181,238,2021-10-30,2021-11-11,finalizado
2133,18,154,2020-10-14,2020-10-20,atrasado
2134,169,73,2021-12-02,,ativo
2135,142,265,2023-07-07,,ativo
2136,169,20,2022-01-17,,ativo
2137,29,278,2023-05-12,2023-05-14,finalizado
2138,111,81,2022-09-16,2022-10-07,finalizado
2139,53,102,2020-07-11,2020-07-28,atrasado
2140,134,62,2023-06-01,2023-06-07,atrasado
2141,199,219,2023-05-06,,ativo
2142,44,64,2023-03-15,2023-03-25,atrasado
2143,5,11,2023-06-16,2023-07-12,atrasado
2144,108,173,2021-12-14,,ativo
2145,160,153,2022-04-02,2022-04-27,finalizado
2146,188,237,2022-10-25,2022-11-08,finalizado
2147,115,28,2020-03-02,2020-03-19,finalizado
2148,34,24,2022-06-05,,ativo
2149,81,53,2021-06-15,2021-07-13,atrasado
2150,92,229,2021-07-09,2021-08-04,finalizado
2151,144,295,2020-09-03,,ativo
2152,28,256,2023-08-20,2023-09-07,finalizado
2153,164,245,2020-11-25,,ativo
2154,5,202,2022-02-14,2022-02-20,finalizado
2155,47,55,2022-08-19,,ativo
2156,108,210,2020-06-18,2020-06-28,atrasado
2157,154,197,2021-04-01,2021-04-30,atrasado
2158,49,181,2020-06-05,,ativo
2159,112,201,2021-02-01,2021-03-02,atrasado
2160,121,178,2020-12-22,,ativo
2161,93,261,2021-01-08,2021-01-21,finalizado
2162,180,173,2021-07-13,2021-08-03,atrasado
2163,34,175,2023-02-12,2023-02-24,atrasado
2164,87,130,2023-07-06,2023-07-10,atrasado
2165,73,296,2022-09-20,,ativo
2166,138,259,2020-06-25,2020-06-28,atrasado
2167,55,163,2022-11-13,,ativo
2168,69,200,2020-02-17,2020-02-18,atrasado
2169,130,163,2020-02-19,,ativo
2170,89,216,2023-01-19,,ativo
2171,49,3,2020-10-27,2020-11-18,atrasado
2172,181,154,2020-05-24,,ativo
2173,166,79,2021-01-12,,ativo
2174,93,165,2022-01-12,,ativo
2175,172,244,2021-02-14,2021-03-09,finalizado
2176,17,13,2020-07-25,2020-08-10,finalizado
2177,161,59,2023-08-07,,ativo
2178,86,102,2023-05-31,,ativo
2179,139,32,2020-03-15,,ativo
2180,72,94,2023-12-15,,ativo
2181,115,151,2023-08-09,,ativo
2182,164,19,2021-01-30,2021-02-25,atrasado
2183,54,75,2022-02-03,2022-02-14,finalizado
2184,149,160,2023-03-03,,ativo
2185,176,284,2023-06-06,,ativo
2186,123,33,2022-05-25,2022-06-03,finalizado
2187,91,96,2023-01-19,2023-01-25,atrasado
2188,101,21,2022-04-13,2022-04-16,atrasado
2189,74,81,2020-11-26,2020-12-04,atrasado
2190,123,281,2022-09-06,2022-09-14,atrasado
2191,40,68,2021-02-14,2021-02-18,finalizado
2192,97,200,2022-09-29,2022-10-09,finalizado
2193,191,216,2020-06-13,2020-07-09,finalizado
2194,16,245,2023-10-16,2023-10-31,atrasado
2195,176,25,2022-06-04,,ativo
2196,134,254,2020-05-27,2020-06-04,atrasado
2197,75,272,2023-03-20,2023-04-13,finalizado
2198,35,256,2023-06-24,,ativo
2199,171,254,2023-04-03,,ativo
2200,22,18,2023-01-31,2023-02-03,finalizado
2201,180,3,2023-06-27,2023-07-14,finalizado
2202,193,182,2021-10-09,2021-11-04,finalizado
2203,83,278,2021-06-12,2021-07-05,atrasado
2204,157,229,2021-07-04,2021-07-18,finalizado
2205,109,216,2023-09-24,2023-10-16,finalizado
2206,115,198,2022-03-08,,ativo
2207,126,263,2021-01-22,,ativo
2208,35,223,2023-10-16,2023-11-08,finalizado
2209,89,296,2023-11-22,2023-12-11,atrasado
2210,161,66,2021-08-21,2021-08-29,finalizado
2211,122,204,2022-02-21,,ativo
2212,46,190,2023-09-19,2023-09-30,finalizado
2213,162,111,2023-09-21,2023-10-19,finalizado
2214,107,42,2023-08-22,2023-08-29,atrasado
2215,111,64,2021-05-04,2021-05-24,atrasado
2216,180,74,2023-04-13,,ativo
2217,73,106,2023-05-01,,ativo
2218,16,209,2020-12-21,2021-01-15,finalizado
2219,52,42,2021-03-26,2021-04-19,atrasado
2220,65,124,2021-11-05,2021-11-23,atrasado
2221,4,120,2021-10-18,2021-10-26,atrasado
2222,113,97,2022-02-14,,ativo
2223,157,281,2021-09-08,,ativo
2224,188,60,2022-01-05,2022-01-07,finalizado
2225,10,57,2020-04-22,,ativo
2226,68,241,2020-02-25,,ativo
2227,61,151,2022-03-08,2022-04-02,atrasado
2228,81,191,2022-01-11,2022-01-26,finalizado
2229,151,26,2021-07-05,2021-07-28,atrasado
2230,3,25,2020-01-02,2020-02-01,finalizado
2231,77,195,2022-04-10,2022-04-11,finalizado
2232,126,49,2021-09-20,,ativo
2233,37,277,2021-06-23,2021-07-10,finalizado
2234,184,120,2021-06-30,2021-07-16,finalizado
2235,47,123,2023-07-22,2023-08-15,atrasado
2236,11,118,2023-11-11,,ativo
2237,163,133,2021-03-29,,ativo
2238,198,242,2020-11-20,,ativo
2239,75,156,2020-06-11,2020-06-15,finalizado
2240,135,11,2023-04-07,2023-04-17,atrasado
2241,153,213,2021-10-17,,ativo
2242,65,194,2022-12-16,,ativo
2243,87,65,2023-10-31,2023-11-05,atrasado
2244,163,13,2022-06-20,2022-07-15,finalizado
2245,130,244,2022-05-01,2022-05-02,finalizado
2246,159,162,2020-12-05,2020-12-09,atrasado
2247,193,294,2020-05-13,2020-05-20,finalizado
2248,159,273,2023-05-12,,ativo
2249,12,126,2022-07-13,2022-08-09,finalizado
2250,163,202,2023-07-25,2023-08-12,finalizado
2251,88,106,2023-11-02,,ativo
2252,76,83,2020-04-14,2020-05-14,atrasado
2253,116,280,2023-06-21,2023-06-23,atrasado
2254,186,217,2021-09-20,,ativo
2255,83,199,2021-07-09,2021-07-16,finalizado
2256,5,141,2020-05-22,,ativo
2257,104,94,2023-10-03,2023-10-05,atrasado
2258,118,49,2022-01-23,,ativo
2259,67,66,2020-07-04,2020-07-05,finalizado
2260,47,197,2021-01-10,2021-01-14,finalizado
2261,23,20,2022-01-16,2022-02-09,finalizado
2262,113,297,2021-02-25,2021-03-13,atrasado
2263,33,54,2021-11-02,2021-11-04,finalizado
2264,29,134,2020-10-10,2020-11-08,finalizado
2265,16,119,2022-10-20,2022-10-29,atrasado
2266,57,233,2022-09-22,,ativo
2267,51,294,2023-01-07,,ativo
2268,162,95,2022-12-21,2022-12-29,atrasado
2269,95,200,2021-03-04,2021-03-27,atrasado
2270,182,22,2022-03-18,2022-04-17,finalizado
2271,100,148,2022-05-24,,ativo
2272,4,216,2022-12-30,2023-01-17,atrasado
2273,187,280,2023-06-07,,ativo
2274,108,208,2023-02-16,2023-02-21,finalizado
2275,35,228,2023-08-15,,ativo
2276,180,125,2021-03-17,,ativo
2277,198,242,2021-10-18,2021-10-31,atrasado
2278,125,259,2020-08-12,2020-08-16,atrasado
2279,177,187,2020-08-20,,ativo
2280,1,221,2023-11-02,,ativo
2281,104,17,2022-11-01,2022-11-11,atrasado
2282,16,273,2021-01-30,2021-02-06,finalizado
2283,60,143,2020-08-23,2020-09-19,atrasado
2284,199,159,2021-07-17,,ativo
2285,174,146,2021-11-07,,ativo
2286,185,93,2020-04-24,2020-05-18,finalizado
2287,114,25,2023-08-04,2023-08-29,atrasado
2288,123,77,2020-05-26,2020-06-09,finalizado
2289,13,80,2021-08-01,2021-08-05,atrasado
2290,108,298,2022-02-10,2022-03-11,atrasado
2291,113,10,2020-12-06,2020-12-12,atrasado
2292,150,276,2022-06-10,,ativo
2293,84,60,2020-04-02,,ativo
2294,126,164,2020-01-28,2020-02-04,atrasado
2295,49,183,2020-11-28,2020-12-07,atrasado
2296,33,4,2022-12-22,2023-01-15,atrasado
2297,156,297,2020-06-29,2020-07-19,atrasado
2298,27,54,2023-10-30,2023-11-19,atrasado
2299,38,56,2023-04-13,2023-05-09,finalizado
2300,191,110,2023-07-25,,ativo
2301,163,109,2020-07-01,2020-07-03,finalizado
2302,26,5,2023-11-26,2023-11-28,atrasado
2303,75,240,2022-09-25,,ativo
2304,130,16,2020-01-09,2020-01-20,atrasado
2305,145,125,2023-11-18,2023-12-14,finalizado
2306,196,193,2020-10-04,,ativo
2307,78,196,2022-02-23,2022-03-24,finalizado
2308,197,213,2023-02-20,,ativo
2309,149,193,2020-03-03,2020-03-12,finalizado
2310,51,152,2021-09-12,2021-09-13,atrasado
2311,63,143,2022-11-12,2022-11-27,finalizado
2312,173,106,2021-05-16,2021-05-20,finalizado
2313,103,48,2023-03-28,2023-04-14,finalizado
2314,159,28,2023-01-16,,ativo
2315,169,48,2022-02-13,2022-02-15,finalizado
2316,181,211,2022-03-24,2022-04-03,atrasado
2317,65,247,2020-03-04,,ativo
2318,169,283,2021-09-11,,ativo
2319,182,299,2021-03-23,,ativo
2320,175,146,2021-01-13,2021-02-07,finalizado
2321,187,175,2022-05-03,2022-05-06,finalizado
2322,107,47,2021-02-27,,ativo
2323,29,124,2023-09-30,2023-10-08,atrasado
2324,164,269,2022-12-17,,ativo
2325,78,135,2022-10-03,2022-10-09,atrasado
2326,31,13,2023-05-03,2023-05-31,atrasado
2327,104,138,2020-06-19,2020-06-21,finalizado
2328,31,201,2022-10-06,2022-11-05,atrasado
2329,137,146,2020-10-27,,ativo
2330,45,5,2022-02-21,2022-03-12,finalizado
2331,195,252,2020-09-26,2020-10-11,finalizado
2332,130,85,2021-09-28,2021-10-22,finalizado
2333,135,286,2020-07-31,2020-08-21,atrasado
2334,102,254,2021-09-27,2021-10-11,atrasado
2335,180,275,2022-04-30,2022-05-15,finalizado
2336,32,239,2023-11-27,2023-11-28,finalizado
2337,48,109,2023-01-03,,ativo
2338,51,271,2022-04-26,,ativo
2339,43,248,2020-08-25,,ativo
2340,59,177,2021-05-16,,ativo
2341,60,43,2020-10-28,,ativo
2342,57,133,2020-03-08,2020-03-22,atrasado
2343,1,81,2022-11-14,2022-11-26,atrasado
2344,2,72,2020-09-29,,ativo
2345,26,298,2021-06-28,2021-07-07,finalizado
2346,158,46,2023-03-07,2023-03-25,atrasado
2347,44,39,2020-08-24,,ativo
2348,156,14,2023-10-08,,ativo
2349,24,239,2020-06-10,2020-07-03,finalizado
2350,112,108,2023-02-21,2023-03-14,finalizado
2351,71,85,2022-05-19,,ativo
2352,81,2,2020-04-19,2020-04-23,finalizado
2353,3,288,2021-09-29,2021-10-19,atrasado
2354,58,200,2021-04-18,2021-05-07,atrasado
2355,5,58,2020-09-09,2020-10-07,atrasado
2356,5,57,2020-04-04,2020-04-25,finalizado
2357,126,15,2020-05-14,,ativo
2358,167,278,2023-06-08,2023-06-30,atrasado
2359,77,228,2023-03-23,,ativo
2360,52,267,2023-06-21,2023-07-21,finalizado
2361,37,236,2021-03-01,,ativo
2362,21,225,2020-05-23,2020-06-11,finalizado
2363,188,98,2021-01-06,,ativo
2364,86,247,2022-02-24,,ativo
2365,138,247,2021-05-15,,ativo
2366,85,47,2021-05-30,2021-06-05,finalizado
2367,186,142,2020-10-30,2020-11-23,atrasado
2368,77,260,2023-11-02,2023-11-16,finalizado
2369,191,180,2022-04-09,2022-04-28,atrasado
2370,99,19,2021-01-07,,ativo
2371,87,188,2023-08-30,2023-09-11,finalizado
2372,133,166,2021-12-12,2022-01-06,finalizado
2373,174,227,2022-03-04,2022-03-27,finalizado
2374,196,130,2022-08-24,2022-09-04,finalizado
2375,156,118,2022-04-01,2022-04-07,finalizado
2376,123,252,2022-03-06,2022-03-24,finalizado
2377,109,278,2023-10-07,2023-10-30,atrasado
2378,12,274,2021-05-09,,ativo
2379,47,149,2020-01-06,2020-01-18,finalizado
2380,94,101,2021-01-20,2021-02-11,atrasado
2381,162,256,2023-11-27,,ativo
2382,3,6,2023-11-01,2023-11-03,atrasado
2383,91,237,2020-03-12,,ativo
2384,6,64,2022-05-17,,ativo
2385,14,20,2021-09-10,2021-09-28,finalizado
2386,121,130,2020-03-19,,ativo
2387,185,298,2023-02-24,,ativo
2388,34,157,2020-07-21,2020-07-22,finalizado
2389,11,44,2022-03-17,,ativo
2390,142,183,2021-12-07,2021-12-12,finalizado
